"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","FDISTOCK","INWARD","MLN_USD","A","2005",247738.81144534,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2006",301968.83404525,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2007",391967.89274058,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2008",307840.60984061,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2009",439445.64047363,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2010",527096.24961886,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2011",554930.93642088,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2012",615116.01290188,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2013",568854.60992908,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2014",582540.19028871,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2015",565804.04763644,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2016",606130.96960926,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2017",689369.00397785,
"AUS","FDISTOCK","INWARD","MLN_USD","A","2018",682880.43478261,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2005",205360.23477623,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2006",264651.95380478,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2007",341250.77180912,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2008",244302.14830215,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2009",364581.09077861,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2010",449768.26913304,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2011",418813.73146455,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2012",476541.46290709,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2013",456976.95035461,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2014",467172.73622047,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2015",415412.43515745,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2016",432015.19536903,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2017",495951.95382575,
"AUS","FDISTOCK","OUTWARD","MLN_USD","A","2018",490996.61208357,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2005",32.556965625433,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2006",36.904948223277,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2007",39.788063774587,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2008",29.123704054086,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2009",43.302146394104,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2010",40.562617716414,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2011",35.878639616595,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2012",38.669332622908,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2013",36.861625290575,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2014",39.778918920363,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2015",45.350148059114,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2016",46.232895683464,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2017",48.622601256701,
"AUS","FDISTOCK","INWARD","PC_GDP","A","2018",46.936824604496,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2005",26.98772172771,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2006",32.34428706272,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2007",34.639846077532,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2008",23.112556431762,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2009",35.925134559083,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2010",34.611853859724,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2011",27.078084769636,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2012",29.957829013144,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2013",29.61198312606,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2014",31.901020231253,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2015",33.29600683962,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2016",32.952141472071,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2017",34.980502393064,
"AUS","FDISTOCK","OUTWARD","PC_GDP","A","2018",33.747960387977,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2005",83770.730618143,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2006",113347.82036086,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2007",164585.60282644,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2008",150658.31593598,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2009",174486.38524708,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2010",166477.81934794,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2011",158862.72480269,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2012",171696.56992084,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2013",186590.81505999,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2014",182784.99453685,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2015",165845.40010887,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2016",156671.23432065,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2017",202992.32429839,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2018",208560.79688573,
"AUT","FDISTOCK","INWARD","MLN_USD","A","2019",212041.11435632,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2005",75494.997953285,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2006",109893.32279731,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2007",155947.29868983,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2008",154769.65901183,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2009",176778.56216683,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2010",187856.76109033,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2011",199306.50795704,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2012",215786.27968338,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2013",238357.46793546,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2014",224039.09190239,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2015",210509.52640174,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2016",202757.45757352,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2017",239800.91148957,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2018",238905.42706664,
"AUT","FDISTOCK","OUTWARD","MLN_USD","A","2019",241123.34306897,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2005",26.501983951568,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2006",33.706371670777,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2007",42.289746287232,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2008",34.870420876747,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2009",43.43064263377,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2010",42.439048348452,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2011",36.800595619838,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2012",41.938401326237,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2013",43.373946702741,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2014",41.299428840948,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2015",43.41831099496,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2016",39.613840618608,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2017",48.526049026643,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2018",45.786387840953,
"AUT","FDISTOCK","INWARD","PC_GDP","A","2019",47.509327915106,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2005",23.883845937812,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2006",32.679103758239,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2007",40.070161560405,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2008",35.822006340403,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2009",44.00117836075,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2010",47.889035294448,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2011",46.169409550534,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2012",52.707701745176,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2013",55.407358111969,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2014",50.620602402611,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2015",55.11137528513,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2016",51.266600683779,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2017",57.325274873306,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2018",52.448095252411,
"AUT","FDISTOCK","OUTWARD","PC_GDP","A","2019",54.025409216629,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2013",557245.34546959,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2014",496519.36384606,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2015",520992.16113228,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2016",517401.28597028,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2017",556011.1537539,
"BEL","FDISTOCK","INWARD","MLN_USD","A","2018",541033.89054271,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2013",565310.57785133,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2014",554624.25640403,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2015",582582.47142079,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2016",599379.57204596,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2017",706197.28951787,
"BEL","FDISTOCK","OUTWARD","MLN_USD","A","2018",580407.60247309,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2013",106.79474070453,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2014",92.739718404644,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2015",112.68700942179,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2016",108.64659851744,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2017",110.36592194068,
"BEL","FDISTOCK","INWARD","PC_GDP","A","2018",99.695586441938,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2013",108.34042324443,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2014",103.59253053269,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2015",126.00856854216,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2016",125.86082309693,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2017",140.17725076815,
"BEL","FDISTOCK","OUTWARD","PC_GDP","A","2018",106.95092731783,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2005",638650.06440532,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2006",706840.56976146,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2007",1032966.2989576,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2008",620191.08280255,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2009",867469.66077401,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2010",983889.49945049,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2011",862698.33496572,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2012",953502.81350482,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2013",982529.13533835,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2014",994711.61478526,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2015",806297.70420975,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2016",903453.67209891,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2017",963382.64734152,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2018",852195.84378345,
"CAN","FDISTOCK","INWARD","MLN_USD","A","2019",1037092.687433,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2005",692286.81837699,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2006",781885.18963446,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2007",951295.41544378,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2008",644823.61587457,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2009",892342.09268992,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2010",998466.38025777,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2011",891619.00097943,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2012",972041.80064309,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2013",1131176.6917293,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2014",1125916.8913284,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2015",1156041.9068517,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2016",1290014.5811117,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2017",1526995.627725,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2018",1366191.6593467,
"CAN","FDISTOCK","OUTWARD","MLN_USD","A","2019",1652480.5168681,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2005",54.422440842205,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2006",53.574686258666,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2007",70.322644348241,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2008",39.938529250728,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2009",63.019532363025,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2010",60.833607977869,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2011",48.106035730788,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2012",52.150643732018,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2013",53.207599354507,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2014",55.08576348327,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2015",51.801706397253,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2016",59.126692394406,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2017",58.400110482191,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2018",49.656571089447,
"CAN","FDISTOCK","INWARD","PC_GDP","A","2019",59.728447455038,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2005",58.993086384548,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2006",59.262661931107,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2007",64.762625109719,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2008",41.524793822883,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2009",64.826453226024,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2010",61.734892373185,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2011",49.718718329357,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2012",53.164610444761,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2013",61.257416241364,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2014",62.351731552792,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2015",74.271504345092,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2016",84.425242463722,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2017",92.566244172084,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2018",79.606576057649,
"CAN","FDISTOCK","OUTWARD","PC_GDP","A","2019",95.16998520791,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2005",60662.274280137,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2006",79837.939722563,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2007",112395.53097345,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2008",113172.93924874,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2009",125828.7546685,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2010",128505.48776586,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2011",120569.2778335,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2012",136493.86771906,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2013",134084.55393586,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2014",121511.82447228,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2015",116627.81985176,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2016",121854.6215141,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2017",155994.13207459,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2018",155022.03329476,
"CZE","FDISTOCK","INWARD","MLN_USD","A","2019",165777.99389947,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2005",3610.4071904994,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2006",5017.2104920294,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2007",8556.4638274336,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2008",12531.692434134,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2009",14804.748309542,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2010",14922.353446253,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2011",13214.220962889,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2012",17367.546300427,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2013",20626.527747059,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2014",18235.438381361,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2015",18591.363196906,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2016",19426.302975935,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2017",32364.053027101,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2018",34758.568503516,
"CZE","FDISTOCK","OUTWARD","MLN_USD","A","2019",45136.200875293,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2005",44.512773116744,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2006",51.354648714308,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2007",59.397069860628,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2008",48.011801869489,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2009",61.028593786255,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2010",61.936952208336,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2011",52.893255985458,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2012",65.819383362359,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2013",64.032004378106,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2014",58.470223494408,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2015",62.424601122069,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2016",62.460625420177,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2017",72.248438413805,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2018",63.277553578168,
"CZE","FDISTOCK","INWARD","PC_GDP","A","2019",67.25568256113,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2005",2.6492451533816,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2006",3.2272511444968,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2007",4.5217890365949,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2008",5.3163692507324,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2009",7.1804968035416,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2010",7.1922616559417,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2011",5.7970254495818,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2012",8.3748904409697,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2013",9.850186887571,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2014",8.7747028925561,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2015",9.9509570988937,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2016",9.9575955216302,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2017",14.989360566663,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2018",14.187900481215,
"CZE","FDISTOCK","OUTWARD","PC_GDP","A","2019",18.311634292818,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2005",74650.938473459,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2006",92079.470198675,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2007",111288.41607565,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2008",103946.72115639,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2009",103229.66046171,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2010",96983.948835801,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2011",98423.141186299,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2012",98319.520771854,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2013",74943.373916899,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2014",95766.489823638,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2015",91978.770131772,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2016",99403.35753176,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2017",116993.08922789,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2018",109894.0086511,
"DNK","FDISTOCK","INWARD","MLN_USD","A","2019",107601.97126979,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2005",88091.586154552,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2006",105907.28476821,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2007",127245.86288416,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2008",141105.68736519,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2009",153871.35314295,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2010",165375.09130102,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2011",176065.16290727,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2012",183986.85303317,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2013",157753.0622425,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2014",167394.87436372,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2015",164757.83308931,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2016",169708.20099819,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2017",201621.53454581,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2018",193338.19063104,
"DNK","FDISTOCK","OUTWARD","MLN_USD","A","2019",208011.80365194,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2005",28.22694956286,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2006",32.550027289677,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2007",34.840408083957,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2008",29.416754794174,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2009",32.134416643619,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2010",30.11967840394,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2011",28.61112041906,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2012",30.053446846942,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2013",21.81221671208,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2014",27.129809102385,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2015",30.388815567611,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2016",31.7465058567,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2017",35.515184010754,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2018",30.897284307091,
"DNK","FDISTOCK","INWARD","PC_GDP","A","2019",30.913177870992,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2005",33.309115868395,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2006",37.438149914881,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2007",39.836111845331,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2008",39.932682427184,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2009",47.898696453109,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2010",51.359473663442,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2011",51.181272176695,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2012",56.239483927096,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2013",45.913918746748,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2014",47.421504062317,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2015",54.434250380794,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2016",54.199803011661,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2017",61.205545961582,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2018",54.358059339808,
"DNK","FDISTOCK","OUTWARD","PC_GDP","A","2019",59.760112288608,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2005",54800.047186505,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2006",70568.945080996,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2007",91703.223906963,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2008",83539.31802366,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2009",85169.283964847,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2010",85855.157669695,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2011",89226.290593867,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2012",96635.883905013,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2013",88807.061095021,"B"
"FIN","FDISTOCK","INWARD","MLN_USD","A","2014",93047.225931771,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2015",81660.315732172,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2016",79930.431116264,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2017",89986.807387863,
"FIN","FDISTOCK","INWARD","MLN_USD","A","2018",71499.885504923,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2005",81857.968620974,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2006",96208.349795865,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2007",116531.72383336,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2008",114146.13778706,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2009",130240.59933727,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2010",137661.67824693,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2011",133772.80372623,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2012",151373.35092348,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2013",145454.42007999,"B"
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2014",116740.31807697,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2015",94610.778443114,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2016",108406.24011806,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2017",122661.30966659,
"FIN","FDISTOCK","OUTWARD","MLN_USD","A","2018",127872.6814747,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2005",26.746669328237,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2006",32.506873936668,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2007",35.768743081785,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2008",29.238555176467,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2009",33.597682014555,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2010",34.421328503155,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2011",32.37476999419,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2012",37.413700294751,
"FIN","FDISTOCK","INWARD","PC_GDP","A","2013",32.726369274085,"B"
